timestamp,cpu,memory,disk,top5_processes
2025-04-07 21:26:01,14.69,76.94,95.28,"
chrome.exe (PID: 14824) - 8.73% | 209684.00 MB | 
Taskmgr.exe (PID: 5548) - 6.24% | 152240.00 MB | 
chrome.exe (PID: 3632) - 1.87% | 344676.00 MB | 
chrome.exe (PID: 10672) - 1.56% | 212516.00 MB | 
ctfmon.exe (PID: 2236) - 1.56% | 29032.00 MB"
2025-04-07 21:26:06,29.75,77.67,95.28,"
chrome.exe (PID: 14824) - 28.33% | 238324.00 MB | 
chrome.exe (PID: 10672) - 7.47% | 254580.00 MB | 
Taskmgr.exe (PID: 5548) - 4.98% | 152240.00 MB | 
chrome.exe (PID: 3632) - 1.25% | 343712.00 MB | 
Code.exe (PID: 11504) - 0.31% | 61820.00 MB"
2025-04-07 21:26:11,15.55,77.98,95.28,"
chrome.exe (PID: 14824) - 12.15% | 256464.00 MB | 
Taskmgr.exe (PID: 5548) - 6.85% | 152240.00 MB | 
chrome.exe (PID: 10672) - 2.49% | 255800.00 MB | 
chrome.exe (PID: 3632) - 0.93% | 343612.00 MB | 
Code.exe (PID: 12300) - 0.31% | 103160.00 MB"
2025-04-07 21:26:16,17.56,76.94,95.28,"
chrome.exe (PID: 14824) - 7.79% | 206824.00 MB | 
Taskmgr.exe (PID: 5548) - 4.36% | 152652.00 MB | 
chrome.exe (PID: 10672) - 2.18% | 251488.00 MB | 
chrome.exe (PID: 3632) - 0.93% | 343380.00 MB | 
explorer.exe (PID: 11268) - 0.62% | 264172.00 MB"
2025-04-07 21:26:21,13.88,76.94,95.28,"
Taskmgr.exe (PID: 5548) - 6.21% | 152652.00 MB | 
chrome.exe (PID: 14824) - 3.42% | 204308.00 MB | 
chrome.exe (PID: 3632) - 1.86% | 343808.00 MB | 
chrome.exe (PID: 7932) - 0.62% | 347956.00 MB | 
chrome.exe (PID: 5236) - 0.62% | 74200.00 MB"
2025-04-07 21:26:26,20.75,77.50,95.28,"
chrome.exe (PID: 10672) - 5.90% | 245636.00 MB | 
chrome.exe (PID: 3632) - 5.28% | 343516.00 MB | 
chrome.exe (PID: 14824) - 4.66% | 203620.00 MB | 
Taskmgr.exe (PID: 5548) - 3.73% | 152652.00 MB | 
chrome.exe (PID: 14992) - 3.73% | 73968.00 MB"
2025-04-07 21:26:31,18.47,78.24,95.28,"
Taskmgr.exe (PID: 5548) - 4.35% | 152644.00 MB | 
chrome.exe (PID: 3632) - 3.42% | 344344.00 MB | 
Code.exe (PID: 15464) - 3.42% | 277264.00 MB | 
chrome.exe (PID: 2508) - 2.48% | 72316.00 MB | 
explorer.exe (PID: 11268) - 2.17% | 264952.00 MB"
2025-04-07 21:26:36,29.46,78.51,95.28,"
Code.exe (PID: 15464) - 9.97% | 274352.00 MB | 
Taskmgr.exe (PID: 5548) - 5.92% | 152644.00 MB | 
explorer.exe (PID: 11268) - 4.67% | 265072.00 MB | 
chrome.exe (PID: 3632) - 2.49% | 344332.00 MB | 
Code.exe (PID: 12396) - 1.87% | 147912.00 MB"
2025-04-07 21:26:41,21.20,78.51,95.28,"
chrome.exe (PID: 14824) - 9.35% | 207548.00 MB | 
Taskmgr.exe (PID: 5548) - 7.14% | 152644.00 MB | 
explorer.exe (PID: 11268) - 6.52% | 265148.00 MB | 
chrome.exe (PID: 3632) - 3.73% | 343996.00 MB | 
ctfmon.exe (PID: 2236) - 3.42% | 28776.00 MB"
2025-04-07 21:26:46,16.30,78.77,95.28,"
Taskmgr.exe (PID: 5548) - 5.92% | 152644.00 MB | 
chrome.exe (PID: 3632) - 4.99% | 343952.00 MB | 
explorer.exe (PID: 11268) - 3.12% | 265080.00 MB | 
Code.exe (PID: 15464) - 2.18% | 273120.00 MB | 
chrome.exe (PID: 10672) - 1.56% | 277736.00 MB"
